交易所标识_Exchflg,市场标识_Mktflg,日期_Date,市场溢酬因子__流通市值加权_Rmrf_tmv,市值因子__流通市值加权_Smb_tmv,账面市值比因子__流通市值加权_Hml_tmv,市场溢酬因子__总市值加权_Rmrf_mc,市值因子__总市值加权_Smb_mc,账面市值比因子__总市值加权_Hml_mc,
"0","A",2002-08-30,"-0.0100","0.0084","-0.0043","-0.0102","0.0056","-0.0056"
"0","A",2002-09-06,"-0.0192","-0.0002","-0.0071","-0.0200","-0.0007","-0.0078"
"0","A",2002-09-13,"-0.0072","0.0056","0.0006","-0.0061","0.0030","-0.0056"
"0","A",2002-09-20,"-0.0141","-0.0048","0.0012","-0.0140","-0.0073","-0.0026"
"0","A",2002-09-27,"-0.0180","-0.0030","0.0036","-0.0162","-0.0043","0.0035"
"0","A",2002-10-11,"-0.0375","-0.0005","-0.0102","-0.0397","0.0009","-0.0066"
"0","A",2002-10-18,"-0.0046","-0.0073","-0.0004","-0.0034","-0.0094","-0.0015"
"0","A",2002-10-25,"-0.0012","-0.0022","0.0016","-0.0004","-0.0019","0.0027"
"0","A",2002-11-01,"-0.0094","-0.0093","0.0073","-0.0076","-0.0118","0.0070"
"0","A",2002-11-08,"0.0016","-0.0023","0.0008","0.0034","-0.0034","0.0013"
"0","A",2002-11-15,"-0.0440","-0.0202","0.0022","-0.0412","-0.0236","-0.0014"
"0","A",2002-11-22,"-0.0537","-0.0055","-0.0065","-0.0517","-0.0136","-0.0102"
"0","A",2002-11-29,"0.0317","-0.0002","-0.0061","0.0298","0.0073","0.0056"
"0","A",2002-12-06,"-0.0209","-0.0007","-0.0024","-0.0211","-0.0017","-0.0033"
"0","A",2002-12-13,"-0.0047","0.0067","-0.0021","-0.0057","0.0080","-0.0006"
"0","A",2002-12-20,"0.0246","0.0087","-0.0015","0.0234","0.0098","0.0005"
"0","A",2002-12-27,"-0.0346","-0.0077","-0.0087","-0.0333","-0.0091","-0.0079"
